provider_number,location_number,application_type,county,facility_name,facility_number,line_address_1,line_address_2,city,zip_code,contact_name,contact_phone,licensed_date,capacity,from_age,to_age,hours,months,full_time,star_level,search_link
1000582241,1,LICENSED FAMILY,13. DANE,STAR CHILD BILINGUAL FAM DC LLC,1013179,2852 Warner Ln,NA,Madison,53713,"PENA LOPEZ, ROSSE MARIE",608-288-8314,02/22/2007,8,"0 Year(s), 0 Month(s), 4 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,4 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000582241&LocationNumber=1
1000582261,1,LICENSED GROUP,48. POLK,LITTLE LAMBS CHRISTIAN DC CTR LLC,1011676,348 5th St Nw,NA,Clear Lake,54005,"ANDERSON, MELISSA",715-263-2212,03/01/2007,37,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000582261&LocationNumber=1
1000582321,3,LICENSED FAMILY,40. MILWAUKEE,HAPPY ANGELS CHILD CARE,1016030,1427 S 34th St,NA,Milwaukee,53215,"FRIAS, MARIA Y",414-395-3711,05/11/2011,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000582321&LocationNumber=3
1000582371,2,LICENSED GROUP,13. DANE,FAIRYLAND DAYCARE CENTER,2002355,6200 Nesbitt Rd,NA,Fitchburg,53719,"WHITAKER, RUTHIE M",608-622-9748,06/08/2015,36,"0 Year(s), 0 Month(s), 6 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:30 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000582371&LocationNumber=2
1000582461,1,LICENSED FAMILY,55. ST. CROIX,MANDY'S FAMILY CHILDCARE,1011041,1737 Laurel Ave,NA,Hudson,54016,"WESTPHAL, MANDY",715-377-0292,07/18/2007,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000582461&LocationNumber=1
1000582501,1,LICENSED FAMILY,40. MILWAUKEE,MCNEAL'S FAMILY CHILD CARE,1011927,4800 W Eggert Pl,NA,Milwaukee,53218,"MCNEAL, NIKKI",414-464-0898,06/26/2007,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000582501&LocationNumber=1
1000582521,2,LICENSED FAMILY,68. WAUPACA,BRIGHTER BEGINNINGS CHILDCARE,1015402,69 19th St,NA,Clintonville,54929,"MAUEL, SAMANTHA",715-823-9139,06/03/2010,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000582521&LocationNumber=2
1000582541,2,LICENSED FAMILY,40. MILWAUKEE,CHOSEN ANGELS ACADEMY,1014147,5323 N 39th St,NA,Milwaukee,53209,"LAURA, LASHAWNDA",262-388-4140,09/22/2014,8,"0 Year(s), 0 Month(s), 2 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000582541&LocationNumber=2
1000582741,1,LICENSED FAMILY,53. ROCK,JULIE'S CHILDCARE EXPRESS,1012196,1226 Garfield Ave,NA,Beloit,53511,"GALLAGHER, JULIE",608-207-0369,08/20/2007,6,"0 Year(s), 0 Month(s), 4 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000582741&LocationNumber=1
1000582821,1,LICENSED FAMILY,40. MILWAUKEE,BJ'S EARLY EDUCATION STATION,1012265,4224 N 73rd St,NA,Milwaukee,53216,"DELANEY, SHERISE",414-465-0799,04/01/2008,8,"0 Year(s), 0 Month(s), 4 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000582821&LocationNumber=1
1000582861,1,LICENSED GROUP,13. DANE,ADVENTURES IN LEARNING CCC,1012306,1036 Quinn Dr,NA,Waunakee,53597,"PUTNAM, AMIE",608-850-5430,09/04/2007,130,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000582861&LocationNumber=1
1000582881,1,LICENSED GROUP,55. ST. CROIX,BETHEL HIGHLANDS PRESCH,1012339,504 Frontage Rd,NA,Hudson,54016,"FORE, KARI JO",715-381-8254,09/04/2007,95,"3 Year(s), 0 Month(s), 0 Week(s)","8 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Sep-Jul,-,5 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000582881&LocationNumber=1
1000582941,1,LICENSED GROUP,13. DANE,KOALA T KARE CHILD CARE,1012387,6300 Enterprise Ln,NA,Madison,53719,"JOHNSON, AMANDA",608-310-6727,11/01/2007,63,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,5 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000582941&LocationNumber=1
1000582941,3,LICENSED GROUP,13. DANE,KOALA-T-KARE SCHOOL AGE,2002815,7702 Old Sauk Rd,NA,Madison,53719,"KOCH, CASSIE",608-239-7665,06/07/2016,40,"5 Year(s), 0 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",03:10 PM-05:30 PM,Sep-May,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000582941&LocationNumber=3
1000582941,3,LICENSED GROUP,13. DANE,KOALA-T-KARE SCHOOL AGE,2002815,7702 Old Sauk Rd,NA,Madison,53719,"KOCH, CASSIE",608-239-7665,06/07/2016,40,"5 Year(s), 0 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jun-Aug,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000582941&LocationNumber=3
1000583021,1,LICENSED GROUP,17. DUNN,ABC'S DAYCARE AND PRESCHOOL,1012450,1820 Talen St,NA,Menomonie,54751,"BUNDY, KELLY R",715-235-4650,10/02/2007,38,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-11:59 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000583021&LocationNumber=1
1000583101,1,LICENSED GROUP,45. OZAUKEE,SONLIGHT CHILD DEVELOPMENT CENTER,1012563,11011 N Oriole Ln,NA,Mequon,53092,"LYON, SUE",262-242-4771,02/26/2008,50,"0 Year(s), 0 Month(s), 6 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000583101&LocationNumber=1
1000583561,1,LICENSED FAMILY,13. DANE,HAPPY FAMILY DAYCARE,1012576,107 N 4th St,NA,Mount Horeb,53572-1731,"HAROLDSON, JENIFER",608-712-0488,04/04/2008,8,"0 Year(s), 0 Month(s), 6 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000583561&LocationNumber=1
1000583591,4,LICENSED GROUP,40. MILWAUKEE,HELPING HANDS CHILDCARE CENTER,2002939,5114 W Center St,NA,Milwaukee,53209,"SCULL, SHARESE",262-875-8350,08/12/2016,25,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-10:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000583591&LocationNumber=4
1000583621,1,LICENSED GROUP,40. MILWAUKEE,NANA'S COZY CORNER INC,1013071,4006-4012 N 42nd St,NA,Milwaukee,53216,"WHITE, JACQUELINE",414-442-6262,06/25/2008,39,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000583621&LocationNumber=1
1000583961,1,LICENSED FAMILY,05. BROWN,TITLE TOWN TODDLERS,1013493,1019 Wilson Ave,NA,Green Bay,54303,"RYBICKI, BARBARA",920-366-7171,08/14/2008,8,"0 Year(s), 0 Month(s), 6 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000583961&LocationNumber=1
1000584141,1,LICENSED FAMILY,65. WASHBURN,DIANE'S DAYCARE,1012873,N3111 Old Co Rd B,NA,Shell Lake,54871,"REYNOLDS, DIANE",715-468-7981,10/22/2008,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,5 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000584141&LocationNumber=1
1000584221,1,LICENSED FAMILY,40. MILWAUKEE,DUPREE'S FAMILY LEARNING ACADEMY,1013820,2403 N 35th St,NA,Milwaukee,53209-5943,"KENNEDY, KEONA R",414-446-0940,03/10/2009,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 6 Month(s), 0 Week(s)",07:00 AM-09:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000584221&LocationNumber=1
1000584391,1,LICENSED FAMILY,70. WINNEBAGO,KIDS PLACE FAMILY CHILD CARE LLC.,1014006,929 Zemlock Ave,NA,Neenah,54956,"CHANDIK, MARIVIC",920-228-0542,12/29/2008,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000584391&LocationNumber=1
1000584441,1,LICENSED GROUP,13. DANE,LEARNING AND BEYOND PRESCHOOL LLC,1014042,6117 Johnson St,NA,Mc Farland,53558,"DODGE, AMY",608-838-1466,03/02/2009,59,"0 Year(s), 0 Month(s), 8 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000584441&LocationNumber=1
1000584481,1,LICENSED FAMILY,30. KENOSHA,MINI MIRACLES CHILD CARE LLC,2001024,2400 71st St,NA,Kenosha,53143,"JONES, SHAMIA",262-652-7995,01/16/2009,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:30 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000584481&LocationNumber=1
1000584591,1,LICENSED GROUP,40. MILWAUKEE,BLESSED SAVIOR EARLY CHILDHOOD CTR,1014165,5140 N 55th St,NA,Milwaukee,53225,"O'DONNELL, BARBARA",414-438-2745,08/01/2009,49,"3 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000584591&LocationNumber=1
1000584591,3,LICENSED GROUP,40. MILWAUKEE,BLESSED SAVIOR EARLY CHILDHOOD NORTH,2001932,5501 N 68th St,NA,Milwaukee,53225,"O'DONNELL, BARBARA L",414-466-0470,08/25/2014,40,"3 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Aug-Jun,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000584591&LocationNumber=3
1000584711,1,LICENSED GROUP,20. FOND DU LAC,ABSOLUTELY BANANA'S DAYCARE,1014327,211 Fond Du Lac Ave,NA,Eden,53019,"PRESTON, MELISSA",920-477-1034,05/07/2009,19,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000584711&LocationNumber=1
1000584811,1,LICENSED GROUP,45. OZAUKEE,SAUKVILLE PRESCHOOL LLC,1014340,341 S Dries St,NA,Saukville,53080-1949,"ANSAY, SHERRI",262-284-4933,06/26/2009,35,"2 Year(s), 6 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:30 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000584811&LocationNumber=1
1000584871,1,LICENSED FAMILY,71. WOOD,KIDS KAMPUS,1014495,321a 20th Ave,NA,Wisc Rapids,54495-2352,"MCCROSSEN, SHIRLEY",715-424-2514,07/13/2009,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",-11:59 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000584871&LocationNumber=1
1000584951,1,LICENSED FAMILY,68. WAUPACA,BACKYARD ADVENTURES FAM CHILD CARE,1014590,E8605 County Rd T,NA,New London,54961,"VOSS, NIKKI",920-982-2532,08/24/2009,8,"0 Year(s), 0 Month(s), 6 Week(s)","8 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000584951&LocationNumber=1
1000584991,1,LICENSED GROUP,05. BROWN,DENMARK BEFORE AND AFTER SCHOOL PRO,1014643,150 N Wall St,NA,Denmark,54208,"SHORT, SHAWN",920-863-4197,09/03/2009,100,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,-,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000584991&LocationNumber=1
1000585061,1,LICENSED GROUP,49. PORTAGE,LITTLE SCHOLARS BEGINNINGS LLC,1014742,3209 Business Park Dr,NA,Stevens Point,54482,"GILLASPIE, ASHLEE",715-344-4330,09/21/2009,100,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000585061&LocationNumber=1
1000585071,1,LICENSED FAMILY,40. MILWAUKEE,PRESIOSO FAMILY DAY CARE,1014747,2103 S 35th St,NA,Milwaukee,53215,"SANTANA, NILDA I",414-226-5791,01/15/2010,8,"0 Year(s), 2 Month(s), 0 Week(s)","16 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000585071&LocationNumber=1
1000585231,2,LICENSED FAMILY,28. JEFFERSON,LITTLE BLESSINGS DC OF FT ATKINSON LLC,1015670,N5378 Felson Ridge Ct,NA,Johnson Creek,53038,"MAIER, CRYSTAL",920-563-9328,09/30/2010,8,"0 Year(s), 0 Month(s), 12 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-04:45 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000585231&LocationNumber=2
1000585301,1,LICENSED GROUP,09. CHIPPEWA,CIRCLE OF FRIENDS EARLY LEARN CTR,1015014,1750 Hallie Rd Ste 3,NA,Chippewa Falls,54729-6725,"HUEBNER, SARAH",715-552-9696,02/08/2010,50,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000585301&LocationNumber=1
1000585351,1,LICENSED GROUP,11. COLUMBIA,MAIN STREET YOUNGSTERS OF POYNETTE,1015058,316 N Main St,NA,Poynette,53955,"SCHULTZ, KARI",608-635-8911,03/01/2010,72,"1 Year(s), 0 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000585351&LocationNumber=1
1000585351,2,LICENSED GROUP,11. COLUMBIA,MAIN ST YOUNGSTERS INC PACKER CAMP,1015091,108 N Cleveland St,NA,Poynette,53955,"SCHULTZ, KARI",608-635-8911,03/01/2010,54,"5 Year(s), 0 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Sep-Jun,-,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000585351&LocationNumber=2
1000585371,1,LICENSED FAMILY,13. DANE,MONKEYING AROUND PRESCHOOL,1014752,1903 Cross St,NA,Cross Plains,53528,"ESSER, ANNE",608-798-4721,03/08/2010,8,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000585371&LocationNumber=1
1000585471,1,LICENSED GROUP,40. MILWAUKEE,OPEN HANDS CHILD DEVELOPMENT CENTER,1014857,1818 W National Ave,NA,Milwaukee,53204,"GONZALES, LATAUNGA",414-643-6322,03/31/2010,49,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000585471&LocationNumber=1
1000585481,1,LICENSED GROUP,40. MILWAUKEE,LEARN THROUGH LOVE,1015102,6333 W Burleigh St,NA,Milwaukee,53210-1471,"METHOD, SHERECE",414-345-9662,08/16/2010,74,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-11:59 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000585481&LocationNumber=1
1000585581,1,LICENSED FAMILY,43. ONEIDA,A NEW BEGINNING FAMILY CHILD CARE,1015397,5160 Sunset Dr,NA,Rhinelander,54501,"LESCH, RUTH",715-362-6651,06/28/2010,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000585581&LocationNumber=1
1000585611,1,LICENSED FAMILY,40. MILWAUKEE,KASEY'S FUN-LAND CHILDCARE,1015240,5402 N 36th St,NA,Milwaukee,53209,"HENDERSON, YAZZMYN",414-739-3637,06/08/2015,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000585611&LocationNumber=1
1000585971,1,LICENSED FAMILY,57. SAWYER,HEIDIS HAVEN,1015741,11571 W Bechtel Rd,NA,Radisson,54867,"NICHOLS, HEIDI",715-945-3357,10/24/2010,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000585971&LocationNumber=1
1000586021,1,LICENSED GROUP,20. FOND DU LAC,SHINING STARS LEARNING CENTER LLC,1015856,784 S Main St,NA,Fond Du Lac,54935,"OUGHTON, SARA",920-929-8688,12/24/2010,125,"0 Year(s), 0 Month(s), 4 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:15 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000586021&LocationNumber=1
1000586041,1,LICENSED FAMILY,27. JACKSON,TADPOLES,2000390,821 Fillmore St,NA,Blk River Fls,54615,"SMETANA, ANN L",715-896-1249,12/27/2010,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000586041&LocationNumber=1
1000586151,1,LICENSED FAMILY,40. MILWAUKEE,KIDVILLE LLC,2000287,2022 N 37th St,NA,Milwaukee,53208,"WREN, STEPHANIE L",414-434-9086,02/15/2011,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-11:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000586151&LocationNumber=1
1000586221,1,LICENSED GROUP,40. MILWAUKEE,LEARNING THROUGH TECHNOLOGY,1016000,NA,7633 W Fond Du Lac Ave,Milwaukee,53216,"JACKSON, OMAR",414-466-5437,07/15/2011,222,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",-11:59 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000586221&LocationNumber=1
1000586291,1,LICENSED GROUP,14. DODGE,PATTYCAKES MAYVILLE DAYCARE,1016086,936 Metalcraft Dr,NA,Mayville,53095,"SCHWECHEL, TRICIA",920-387-1434,07/01/2011,49,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000586291&LocationNumber=1
1000586761,1,LICENSED FAMILY,18. EAU CLAIRE,BABIES TOTS TODDLERS,2002539,2527 Bartlett Ave,NA,Altoona,54720,"FRYE, NICOLE L",715-864-3732,05/17/2011,8,"0 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000586761&LocationNumber=1
1000586791,1,LICENSED FAMILY,65. WASHBURN,KID'S CORRAL FAMILY CHILDCARE,2000753,N3379 Midway Rd,NA,Shell Lake,54871-7619,"FARLEY, DAWN M",715-645-2263,07/14/2011,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000586791&LocationNumber=1
1000586841,1,LICENSED GROUP,55. ST. CROIX,SONSHINE LEARNING CENTER,2000120,1040 Paperjack Dr,NA,New Richmond,54017,"HENNLICH, HALEY K",715-246-3764,08/17/2011,120,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,4 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000586841&LocationNumber=1
1000586841,2,LICENSED GROUP,55. ST. CROIX,SONSHINE LEARNING CENTER,2001226,712 Rivard St,NA,Somerset,54017,"DODGE, KRISTINE M",715-247-3766,06/30/2013,67,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000586841&LocationNumber=2
1000586871,1,LICENSED GROUP,03. BARRON,FAITH LUTHERAN CHILD CARE CENTER,2000166,201 S 4th St,NA,Cameron,54822,"SCHIEFFER, BRYNNE",715-458-6288,08/30/2011,43,"3 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000586871&LocationNumber=1
1000586871,2,LICENSED GROUP,03. BARRON,FAITH LUTHERAN CHILD CARE CNTR 2,2003193,307 Birch Ave,NA,Cameron,54822,"SCHIEFFER, BRYNNE",715-458-4622,11/07/2016,46,"0 Year(s), 0 Month(s), 4 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000586871&LocationNumber=2
1000586911,1,LICENSED GROUP,13. DANE,BOYS AND GIRLS CLUB OF DANE COUNTY - ALLIED,2000100,4619 Jenewein Rd,NA,Fitchburg,53713,"LOOMIS, TIFFANY",608-204-9722,09/28/2011,150,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",08:00 AM-09:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000586911&LocationNumber=1
1000586911,2,LICENSED GROUP,13. DANE,BOYS AND GIRLS CLUB OF DANE COUNTY - TAFT,2000138,2001 Taft St,NA,Madison,53713,"MURPHY, MEGAN",608-661-4727,09/28/2011,120,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",09:00 AM-09:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000586911&LocationNumber=2
1000586991,1,LICENSED FAMILY,23. GREEN,JODI'S PLAYHOUSE,2000305,W333 Decatur Rd,NA,Brodhead,53520,"KAIL, JODI",608-897-4989,11/16/2011,8,"0 Year(s), 2 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:15 AM-05:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000586991&LocationNumber=1
1000587061,1,LICENSED GROUP,18. EAU CLAIRE,BEAUTIFUL MINDS CHILD CARE,2000391,2821 Fairfax St,NA,Eau Claire,54701,"BAUER, TONYA",715-834-4360,01/01/2012,111,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-10:30 PM,Jan-Dec,Y,5 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=1000587061&LocationNumber=1
