Row ID,Geography ID,Name,Variable Code,Variable,Value,Variable Unit,Date,Location
19051_2000_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,168805,Thousands of dollars,12/31/2000,POINT (-92.410345 40.748089)
19051_2001_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,161146,Thousands of dollars,12/31/2001,POINT (-92.410345 40.748089)
19051_2002_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,165518,Thousands of dollars,12/31/2002,POINT (-92.410345 40.748089)
19051_2003_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,168950,Thousands of dollars,12/31/2003,POINT (-92.410345 40.748089)
19051_2004_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,192998,Thousands of dollars,12/31/2004,POINT (-92.410345 40.748089)
19051_2005_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,198505,Thousands of dollars,12/31/2005,POINT (-92.410345 40.748089)
19051_2006_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,209538,Thousands of dollars,12/31/2006,POINT (-92.410345 40.748089)
19051_2007_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,221481,Thousands of dollars,12/31/2007,POINT (-92.410345 40.748089)
19051_2008_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,237335,Thousands of dollars,12/31/2008,POINT (-92.410345 40.748089)
19051_2009_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,241302,Thousands of dollars,12/31/2009,POINT (-92.410345 40.748089)
19051_2010_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,259425,Thousands of dollars,12/31/2010,POINT (-92.410345 40.748089)
19051_2011_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,273966,Thousands of dollars,12/31/2011,POINT (-92.410345 40.748089)
19051_2012_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,292387,Thousands of dollars,12/31/2012,POINT (-92.410345 40.748089)
19051_2013_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,306684,Thousands of dollars,12/31/2013,POINT (-92.410345 40.748089)
19051_2014_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,298238,Thousands of dollars,12/31/2014,POINT (-92.410345 40.748089)
19051_2015_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,292473,Thousands of dollars,12/31/2015,POINT (-92.410345 40.748089)
19051_2016_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,289403,Thousands of dollars,12/31/2016,POINT (-92.410345 40.748089)
19051_2017_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,315870,Thousands of dollars,12/31/2017,POINT (-92.410345 40.748089)
19051_2018_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,341749,Thousands of dollars,12/31/2018,POINT (-92.410345 40.748089)
19051_2019_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,353052,Thousands of dollars,12/31/2019,POINT (-92.410345 40.748089)
19051_2020_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,366363,Thousands of dollars,12/31/2020,POINT (-92.410345 40.748089)
19051_2021_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,419754,Thousands of dollars,12/31/2021,POINT (-92.410345 40.748089)
19051_2022_CAINC1-1_annual,19051,Davis,CAINC1-1,Personal income,472043,Thousands of dollars,12/31/2022,POINT (-92.410345 40.748089)
19053_1997_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,139969,Thousands of dollars,12/31/1997,POINT (-93.78458 40.736379)
19053_1998_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,142123,Thousands of dollars,12/31/1998,POINT (-93.78458 40.736379)
19053_1999_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,146082,Thousands of dollars,12/31/1999,POINT (-93.78458 40.736379)
19053_2000_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,158308,Thousands of dollars,12/31/2000,POINT (-93.78458 40.736379)
19053_2001_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,155920,Thousands of dollars,12/31/2001,POINT (-93.78458 40.736379)
19053_2002_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,162124,Thousands of dollars,12/31/2002,POINT (-93.78458 40.736379)
19053_2003_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,163264,Thousands of dollars,12/31/2003,POINT (-93.78458 40.736379)
19053_2004_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,184035,Thousands of dollars,12/31/2004,POINT (-93.78458 40.736379)
19053_2005_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,188733,Thousands of dollars,12/31/2005,POINT (-93.78458 40.736379)
19053_2006_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,192284,Thousands of dollars,12/31/2006,POINT (-93.78458 40.736379)
19053_2007_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,199375,Thousands of dollars,12/31/2007,POINT (-93.78458 40.736379)
19053_2008_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,218320,Thousands of dollars,12/31/2008,POINT (-93.78458 40.736379)
19053_2009_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,216155,Thousands of dollars,12/31/2009,POINT (-93.78458 40.736379)
19053_2010_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,214730,Thousands of dollars,12/31/2010,POINT (-93.78458 40.736379)
19053_2011_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,231463,Thousands of dollars,12/31/2011,POINT (-93.78458 40.736379)
19053_2012_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,231716,Thousands of dollars,12/31/2012,POINT (-93.78458 40.736379)
19053_2013_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,234210,Thousands of dollars,12/31/2013,POINT (-93.78458 40.736379)
19053_2014_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,237819,Thousands of dollars,12/31/2014,POINT (-93.78458 40.736379)
19053_2015_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,244239,Thousands of dollars,12/31/2015,POINT (-93.78458 40.736379)
19053_2016_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,242480,Thousands of dollars,12/31/2016,POINT (-93.78458 40.736379)
19053_2017_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,259517,Thousands of dollars,12/31/2017,POINT (-93.78458 40.736379)
19053_2018_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,275394,Thousands of dollars,12/31/2018,POINT (-93.78458 40.736379)
19053_2019_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,277416,Thousands of dollars,12/31/2019,POINT (-93.78458 40.736379)
19053_2020_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,296623,Thousands of dollars,12/31/2020,POINT (-93.78458 40.736379)
19053_2021_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,332782,Thousands of dollars,12/31/2021,POINT (-93.78458 40.736379)
19053_2022_CAINC1-1_annual,19053,Decatur,CAINC1-1,Personal income,342139,Thousands of dollars,12/31/2022,POINT (-93.78458 40.736379)
19055_1997_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,406311,Thousands of dollars,12/31/1997,POINT (-91.366767 42.472937)
19055_1998_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,405636,Thousands of dollars,12/31/1998,POINT (-91.366767 42.472937)
19055_1999_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,401198,Thousands of dollars,12/31/1999,POINT (-91.366767 42.472937)
19055_2000_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,437445,Thousands of dollars,12/31/2000,POINT (-91.366767 42.472937)
19055_2001_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,448122,Thousands of dollars,12/31/2001,POINT (-91.366767 42.472937)
19055_2002_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,445637,Thousands of dollars,12/31/2002,POINT (-91.366767 42.472937)
19055_2003_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,447366,Thousands of dollars,12/31/2003,POINT (-91.366767 42.472937)
19055_2004_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,468121,Thousands of dollars,12/31/2004,POINT (-91.366767 42.472937)
19055_2005_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,480111,Thousands of dollars,12/31/2005,POINT (-91.366767 42.472937)
19055_2006_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,501350,Thousands of dollars,12/31/2006,POINT (-91.366767 42.472937)
19055_2007_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,541575,Thousands of dollars,12/31/2007,POINT (-91.366767 42.472937)
19055_2008_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,568201,Thousands of dollars,12/31/2008,POINT (-91.366767 42.472937)
19055_2009_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,558813,Thousands of dollars,12/31/2009,POINT (-91.366767 42.472937)
19055_2010_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,606572,Thousands of dollars,12/31/2010,POINT (-91.366767 42.472937)
19055_2011_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,704979,Thousands of dollars,12/31/2011,POINT (-91.366767 42.472937)
19055_2012_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,704942,Thousands of dollars,12/31/2012,POINT (-91.366767 42.472937)
19055_2013_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,772727,Thousands of dollars,12/31/2013,POINT (-91.366767 42.472937)
19055_2014_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,770220,Thousands of dollars,12/31/2014,POINT (-91.366767 42.472937)
19055_2015_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,782286,Thousands of dollars,12/31/2015,POINT (-91.366767 42.472937)
19055_2016_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,787577,Thousands of dollars,12/31/2016,POINT (-91.366767 42.472937)
19055_2017_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,832225,Thousands of dollars,12/31/2017,POINT (-91.366767 42.472937)
19055_2018_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,858747,Thousands of dollars,12/31/2018,POINT (-91.366767 42.472937)
19055_2019_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,839071,Thousands of dollars,12/31/2019,POINT (-91.366767 42.472937)
19055_2020_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,906895,Thousands of dollars,12/31/2020,POINT (-91.366767 42.472937)
19055_2021_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,1014153,Thousands of dollars,12/31/2021,POINT (-91.366767 42.472937)
19055_2022_CAINC1-1_annual,19055,Delaware,CAINC1-1,Personal income,1070746,Thousands of dollars,12/31/2022,POINT (-91.366767 42.472937)
19057_1997_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,991485,Thousands of dollars,12/31/1997,POINT (-91.186925 40.915339)
19057_1998_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1041074,Thousands of dollars,12/31/1998,POINT (-91.186925 40.915339)
19057_1999_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1058089,Thousands of dollars,12/31/1999,POINT (-91.186925 40.915339)
19057_2000_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1122618,Thousands of dollars,12/31/2000,POINT (-91.186925 40.915339)
19057_2001_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1157467,Thousands of dollars,12/31/2001,POINT (-91.186925 40.915339)
19057_2002_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1157252,Thousands of dollars,12/31/2002,POINT (-91.186925 40.915339)
19057_2003_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1136518,Thousands of dollars,12/31/2003,POINT (-91.186925 40.915339)
19057_2004_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1168011,Thousands of dollars,12/31/2004,POINT (-91.186925 40.915339)
19057_2005_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1188177,Thousands of dollars,12/31/2005,POINT (-91.186925 40.915339)
19057_2006_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1319064,Thousands of dollars,12/31/2006,POINT (-91.186925 40.915339)
19057_2007_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1419015,Thousands of dollars,12/31/2007,POINT (-91.186925 40.915339)
19057_2008_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1488212,Thousands of dollars,12/31/2008,POINT (-91.186925 40.915339)
19057_2009_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1447151,Thousands of dollars,12/31/2009,POINT (-91.186925 40.915339)
19057_2010_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1426812,Thousands of dollars,12/31/2010,POINT (-91.186925 40.915339)
19057_2011_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1537598,Thousands of dollars,12/31/2011,POINT (-91.186925 40.915339)
19057_2012_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1599170,Thousands of dollars,12/31/2012,POINT (-91.186925 40.915339)
19057_2013_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1679845,Thousands of dollars,12/31/2013,POINT (-91.186925 40.915339)
19057_2014_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1804896,Thousands of dollars,12/31/2014,POINT (-91.186925 40.915339)
19057_2015_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1873658,Thousands of dollars,12/31/2015,POINT (-91.186925 40.915339)
19057_2016_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1934655,Thousands of dollars,12/31/2016,POINT (-91.186925 40.915339)
19057_2017_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1869327,Thousands of dollars,12/31/2017,POINT (-91.186925 40.915339)
19057_2018_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1896732,Thousands of dollars,12/31/2018,POINT (-91.186925 40.915339)
19057_2019_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,1960624,Thousands of dollars,12/31/2019,POINT (-91.186925 40.915339)
19057_2020_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,2090958,Thousands of dollars,12/31/2020,POINT (-91.186925 40.915339)
19057_2021_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,2257358,Thousands of dollars,12/31/2021,POINT (-91.186925 40.915339)
19057_2022_CAINC1-1_annual,19057,Des Moines,CAINC1-1,Personal income,2321193,Thousands of dollars,12/31/2022,POINT (-91.186925 40.915339)
19059_1997_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,437266,Thousands of dollars,12/31/1997,POINT (-95.196057 43.389611)
19059_1998_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,462560,Thousands of dollars,12/31/1998,POINT (-95.196057 43.389611)
19059_1999_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,480383,Thousands of dollars,12/31/1999,POINT (-95.196057 43.389611)
19059_2000_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,507740,Thousands of dollars,12/31/2000,POINT (-95.196057 43.389611)
19059_2001_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,528219,Thousands of dollars,12/31/2001,POINT (-95.196057 43.389611)
19059_2002_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,545210,Thousands of dollars,12/31/2002,POINT (-95.196057 43.389611)
19059_2003_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,569129,Thousands of dollars,12/31/2003,POINT (-95.196057 43.389611)
19059_2004_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,599160,Thousands of dollars,12/31/2004,POINT (-95.196057 43.389611)
19059_2005_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,607493,Thousands of dollars,12/31/2005,POINT (-95.196057 43.389611)
19059_2006_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,651115,Thousands of dollars,12/31/2006,POINT (-95.196057 43.389611)
19059_2007_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,695396,Thousands of dollars,12/31/2007,POINT (-95.196057 43.389611)
19059_2008_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,708745,Thousands of dollars,12/31/2008,POINT (-95.196057 43.389611)
19059_2009_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,693913,Thousands of dollars,12/31/2009,POINT (-95.196057 43.389611)
19059_2010_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,731952,Thousands of dollars,12/31/2010,POINT (-95.196057 43.389611)
19059_2011_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,794909,Thousands of dollars,12/31/2011,POINT (-95.196057 43.389611)
19059_2012_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,828253,Thousands of dollars,12/31/2012,POINT (-95.196057 43.389611)
19059_2013_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,853484,Thousands of dollars,12/31/2013,POINT (-95.196057 43.389611)
19059_2014_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,880372,Thousands of dollars,12/31/2014,POINT (-95.196057 43.389611)
19059_2015_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,951014,Thousands of dollars,12/31/2015,POINT (-95.196057 43.389611)
19059_2016_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,931197,Thousands of dollars,12/31/2016,POINT (-95.196057 43.389611)
19059_2017_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,956168,Thousands of dollars,12/31/2017,POINT (-95.196057 43.389611)
19059_2018_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,1001824,Thousands of dollars,12/31/2018,POINT (-95.196057 43.389611)
19059_2019_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,1039028,Thousands of dollars,12/31/2019,POINT (-95.196057 43.389611)
19059_2020_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,1112517,Thousands of dollars,12/31/2020,POINT (-95.196057 43.389611)
19059_2021_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,1272619,Thousands of dollars,12/31/2021,POINT (-95.196057 43.389611)
19059_2022_CAINC1-1_annual,19059,Dickinson,CAINC1-1,Personal income,1336943,Thousands of dollars,12/31/2022,POINT (-95.196057 43.389611)
19061_1997_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,2076042,Thousands of dollars,12/31/1997,POINT (-90.878771 42.463481)
19061_1998_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,2203826,Thousands of dollars,12/31/1998,POINT (-90.878771 42.463481)
19061_1999_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,2216538,Thousands of dollars,12/31/1999,POINT (-90.878771 42.463481)
19061_2000_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,2345715,Thousands of dollars,12/31/2000,POINT (-90.878771 42.463481)
19061_2001_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,2394867,Thousands of dollars,12/31/2001,POINT (-90.878771 42.463481)
19061_2002_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,2456301,Thousands of dollars,12/31/2002,POINT (-90.878771 42.463481)
19061_2003_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,2532654,Thousands of dollars,12/31/2003,POINT (-90.878771 42.463481)
19061_2004_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,2621622,Thousands of dollars,12/31/2004,POINT (-90.878771 42.463481)
19061_2005_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,2714907,Thousands of dollars,12/31/2005,POINT (-90.878771 42.463481)
19061_2006_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,2960663,Thousands of dollars,12/31/2006,POINT (-90.878771 42.463481)
19061_2007_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,3225745,Thousands of dollars,12/31/2007,POINT (-90.878771 42.463481)
19061_2008_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,3376643,Thousands of dollars,12/31/2008,POINT (-90.878771 42.463481)
19061_2009_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,3307663,Thousands of dollars,12/31/2009,POINT (-90.878771 42.463481)
19061_2010_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,3469303,Thousands of dollars,12/31/2010,POINT (-90.878771 42.463481)
19061_2011_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,3707324,Thousands of dollars,12/31/2011,POINT (-90.878771 42.463481)
19061_2012_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,3891673,Thousands of dollars,12/31/2012,POINT (-90.878771 42.463481)
19061_2013_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,3940687,Thousands of dollars,12/31/2013,POINT (-90.878771 42.463481)
19061_2014_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,4108228,Thousands of dollars,12/31/2014,POINT (-90.878771 42.463481)
19061_2015_CAINC1-1_annual,19061,Dubuque,CAINC1-1,Personal income,4277631,Thousands of dollars,12/31/2015,POINT (-90.878771 42.463481)
